GameID,PlayerID,Team,Is_Home,Opp
202410040BUF,aubekni01,BUF,1,NJD
202410040BUF,bastina01,NJD,0,BUF
202410040BUF,bensoza01,BUF,1,NJD
202410040BUF,brattje01,NJD,0,BUF
202410040BUF,byrambo01,BUF,1,NJD
202410040BUF,caseyse01,NJD,0,BUF
202410040BUF,cliftco01,BUF,1,NJD
202410040BUF,cottepa01,NJD,0,BUF
202410040BUF,cozendy01,BUF,1,NJD
202410040BUF,dahlira01,BUF,1,NJD
202410040BUF,dillobr01,NJD,0,BUF
202410040BUF,gilbede01,BUF,1,NJD
202410040BUF,greenjo02,BUF,1,NJD
202410040BUF,hamildo01,NJD,0,BUF
202410040BUF,haulaer01,NJD,0,BUF
202410040BUF,hischni01,NJD,0,BUF
202410040BUF,hugheja03,NJD,0,BUF
202410040BUF,jokihhe01,BUF,1,NJD
202410040BUF,kovacjo01,NJD,0,BUF
202410040BUF,krebspe01,BUF,1,NJD
202410040BUF,kulicji01,BUF,1,NJD
202410040BUF,laffesa01,BUF,1,NJD
202410040BUF,lazarcu01,NJD,0,BUF
202410040BUF,macdeku01,NJD,0,BUF
202410040BUF,malenbe01,BUF,1,NJD
202410040BUF,mcleory01,BUF,1,NJD
202410040BUF,meierti01,NJD,0,BUF
202410040BUF,merceda01,NJD,0,BUF
202410040BUF,misyuda01,NJD,0,BUF
202410040BUF,nemecsi01,NJD,0,BUF
202410040BUF,noesest01,NJD,0,BUF
202410040BUF,palaton01,NJD,0,BUF
202410040BUF,peterjo01,BUF,1,NJD
202410040BUF,powerow01,BUF,1,NJD
202410040BUF,quinnja01,BUF,1,NJD
202410040BUF,samuema02,BUF,1,NJD
202410040BUF,siegejo01,NJD,0,BUF
202410040BUF,tatarto01,NJD,0,BUF
202410040BUF,thompta01,BUF,1,NJD
202410040BUF,tuchal01,BUF,1,NJD
202410040BUF,zuckeja01,BUF,1,NJD
202410050NJD,aubekni01,BUF,0,NJD
202410050NJD,bastina01,NJD,1,BUF
202410050NJD,bensoza01,BUF,0,NJD
202410050NJD,brattje01,NJD,1,BUF
202410050NJD,byrambo01,BUF,0,NJD
202410050NJD,caseyse01,NJD,1,BUF
202410050NJD,cliftco01,BUF,0,NJD
202410050NJD,cottepa01,NJD,1,BUF
202410050NJD,cozendy01,BUF,0,NJD
202410050NJD,dahlira01,BUF,0,NJD
202410050NJD,dillobr01,NJD,1,BUF
202410050NJD,gilbede01,BUF,0,NJD
202410050NJD,greenjo02,BUF,0,NJD
202410050NJD,hamildo01,NJD,1,BUF
202410050NJD,haulaer01,NJD,1,BUF
202410050NJD,hischni01,NJD,1,BUF
202410050NJD,hugheja03,NJD,1,BUF
202410050NJD,jokihhe01,BUF,0,NJD
202410050NJD,kovacjo01,NJD,1,BUF
202410050NJD,krebspe01,BUF,0,NJD
202410050NJD,kulicji01,BUF,0,NJD
202410050NJD,laffesa01,BUF,0,NJD
202410050NJD,lazarcu01,NJD,1,BUF
202410050NJD,macdeku01,NJD,1,BUF
202410050NJD,malenbe01,BUF,0,NJD
202410050NJD,mcleory01,BUF,0,NJD
202410050NJD,meierti01,NJD,1,BUF
202410050NJD,merceda01,NJD,1,BUF
202410050NJD,misyuda01,NJD,1,BUF
202410050NJD,nemecsi01,NJD,1,BUF
202410050NJD,noesest01,NJD,1,BUF
202410050NJD,palaton01,NJD,1,BUF
202410050NJD,peterjo01,BUF,0,NJD
202410050NJD,powerow01,BUF,0,NJD
202410050NJD,quinnja01,BUF,0,NJD
202410050NJD,samuema02,BUF,0,NJD
202410050NJD,siegejo01,NJD,1,BUF
202410050NJD,tatarto01,NJD,1,BUF
202410050NJD,thompta01,BUF,0,NJD
202410050NJD,tuchal01,BUF,0,NJD
202410050NJD,zuckeja01,BUF,0,NJD
202410080ARI,allanno01,CHI,0,ARI
202410080ARI,anderjo08,CHI,0,ARI
202410080ARI,athanan01,CHI,0,ARI
202410080ARI,bedarco01,CHI,0,ARI
202410080ARI,bertuty01,CHI,0,ARI
202410080ARI,borturo01,ARI,1,CHI
202410080ARI,broditj01,CHI,0,ARI
202410080ARI,carcomi01,ARI,1,CHI
202410080ARI,coleia01,ARI,1,CHI
202410080ARI,coolelo01,ARI,1,CHI
202410080ARI,crousla01,ARI,1,CHI
202410080ARI,dickija01,CHI,0,ARI
202410080ARI,doanjo01,ARI,1,CHI
202410080ARI,donatry01,CHI,0,ARI
202410080ARI,durzise01,ARI,1,CHI
202410080ARI,foligni01,CHI,0,ARI
202410080ARI,guentdy01,ARI,1,CHI
202410080ARI,hallta02,CHI,0,ARI
202410080ARI,haytoba01,ARI,1,CHI
202410080ARI,jonesse01,CHI,0,ARI
202410080ARI,kaisewy01,CHI,0,ARI
202410080ARI,kellecl01,ARI,1,CHI
202410080ARI,kerfoal01,ARI,1,CHI
202410080ARI,kessemi01,ARI,1,CHI
202410080ARI,kolyavl01,ARI,1,CHI
202410080ARI,kurasph01,CHI,0,ARI
202410080ARI,maccema01,ARI,1,CHI
202410080ARI,maroopa01,CHI,0,ARI
202410080ARI,martial01,CHI,0,ARI
202410080ARI,mcbaija03,ARI,1,CHI
202410080ARI,mikheil01,CHI,0,ARI
202410080ARI,murphco02,CHI,0,ARI
202410080ARI,obrieli01,ARI,1,CHI
202410080ARI,reichlu01,CHI,0,ARI
202410080ARI,schmani01,ARI,1,CHI
202410080ARI,sergami01,ARI,1,CHI
202410080ARI,smithcr01,CHI,0,ARI
202410080ARI,stenlke01,ARI,1,CHI
202410080ARI,teravte01,CHI,0,ARI
202410080ARI,valimju01,ARI,1,CHI
202410080ARI,vlasial01,CHI,0,ARI
202410080ARI,yamamka01,ARI,1,CHI
202410080FLA,balinuv01,FLA,1,BOS
202410080FLA,barkoal01,FLA,1,BOS
202410080FLA,beechjo01,BOS,0,FLA
202410080FLA,bennesa01,FLA,1,BOS
202410080FLA,boqviad01,FLA,1,BOS
202410080FLA,boqvije01,FLA,1,BOS
202410080FLA,brazeju01,BOS,0,FLA
202410080FLA,carlobr01,BOS,0,FLA
202410080FLA,coylech01,BOS,0,FLA
202410080FLA,ekblaaa01,FLA,1,BOS
202410080FLA,forslgu02,FLA,1,BOS
202410080FLA,fredetr01,BOS,0,FLA
202410080FLA,gadjojo01,FLA,1,BOS
202410080FLA,geekimo01,BOS,0,FLA
202410080FLA,gilespa01,FLA,1,BOS
202410080FLA,greeraj01,FLA,1,BOS
202410080FLA,jonesma03,BOS,0,FLA
202410080FLA,kastema01,BOS,0,FLA
202410080FLA,koepkco01,BOS,0,FLA
202410080FLA,kulikdm01,FLA,1,BOS
202410080FLA,lindhel01,BOS,0,FLA
202410080FLA,lindhha01,BOS,0,FLA
202410080FLA,lohrema01,BOS,0,FLA
202410080FLA,lundean01,FLA,1,BOS
202410080FLA,luostee01,FLA,1,BOS
202410080FLA,marchbr03,BOS,0,FLA
202410080FLA,mcavoch01,BOS,0,FLA
202410080FLA,mikkoni01,FLA,1,BOS
202410080FLA,pastrda01,BOS,0,FLA
202410080FLA,peekean01,BOS,0,FLA
202410080FLA,poitrma01,BOS,0,FLA
202410080FLA,reinhsa01,FLA,1,BOS
202410080FLA,rodriev01,FLA,1,BOS
202410080FLA,samosma01,FLA,1,BOS
202410080FLA,schmina01,FLA,1,BOS
202410080FLA,tkachma01,FLA,1,BOS
202410080FLA,tufteri01,BOS,0,FLA
202410080FLA,verhaca01,FLA,1,BOS
202410080FLA,wothepa01,BOS,0,FLA
202410080FLA,zachapa01,BOS,0,FLA
202410080FLA,zadorni01,BOS,0,FLA
202410080SEA,beniema01,SEA,1,STL
202410080SEA,bjorkol01,SEA,1,STL
202410080SEA,bolduza01,STL,0,SEA
202410080SEA,borgewi01,SEA,1,STL
202410080SEA,brobeph01,STL,0,SEA
202410080SEA,buchnpa01,STL,0,SEA
202410080SEA,burakan01,SEA,1,STL
202410080SEA,dunnvi02,SEA,1,STL
202410080SEA,eberljo01,SEA,1,STL
202410080SEA,evansry01,SEA,1,STL
202410080SEA,faksara01,STL,0,SEA
202410080SEA,faulkju01,STL,0,SEA
202410080SEA,gourdya01,SEA,1,STL
202410080SEA,hollody01,STL,0,SEA
202410080SEA,josepma01,STL,0,SEA
202410080SEA,joseppi01,STL,0,SEA
202410080SEA,kapanka01,STL,0,SEA
202410080SEA,kartyty01,SEA,1,STL
202410080SEA,kessema01,STL,0,SEA
202410080SEA,kyroujo01,STL,0,SEA
202410080SEA,larssad01,SEA,1,STL
202410080SEA,leddyni01,STL,0,SEA
202410080SEA,mahurjo01,SEA,1,STL
202410080SEA,mccanja01,SEA,1,STL
202410080SEA,montobr01,SEA,1,STL
202410080SEA,neighja01,STL,0,SEA
202410080SEA,oleksja01,SEA,1,STL
202410080SEA,parayco01,STL,0,SEA
202410080SEA,saadbr01,STL,0,SEA
202410080SEA,schenbr01,STL,0,SEA
202410080SEA,schwaja01,SEA,1,STL
202410080SEA,stephch02,SEA,1,STL
202410080SEA,suterpi01,STL,0,SEA
202410080SEA,tanevbr01,SEA,1,STL
202410080SEA,texieal01,STL,0,SEA
202410080SEA,thomaro01,STL,0,SEA
202410080SEA,tolvaee01,SEA,1,STL
202410080SEA,toropal01,STL,0,SEA
202410080SEA,walkena01,STL,0,SEA
202410080SEA,wrighsh01,SEA,1,STL
202410090EDM,applema01,WPG,0,EDM
202410090EDM,arvidvi01,EDM,1,WPG
202410090EDM,barromo01,WPG,0,EDM
202410090EDM,bouchev01,EDM,1,WPG
202410090EDM,brownco02,EDM,1,WPG
202410090EDM,chishde01,WPG,0,EDM
202410090EDM,connoky01,WPG,0,EDM
202410090EDM,demeldy01,WPG,0,EDM
202410090EDM,dermotr01,EDM,1,WPG
202410090EDM,draisle01,EDM,1,WPG
202410090EDM,ehlerni01,WPG,0,EDM
202410090EDM,ekholma01,EDM,1,WPG
202410090EDM,emberty01,EDM,1,WPG
202410090EDM,fleurha01,WPG,0,EDM
202410090EDM,gustada01,WPG,0,EDM
202410090EDM,henriad01,EDM,1,WPG
202410090EDM,hymanza01,EDM,1,WPG
202410090EDM,iafalal01,WPG,0,EDM
202410090EDM,janmama02,EDM,1,WPG
202410090EDM,kulakbr01,EDM,1,WPG
202410090EDM,kuparra01,WPG,0,EDM
202410090EDM,lowryad01,WPG,0,EDM
202410090EDM,mcdavco01,EDM,1,WPG
202410090EDM,milleco02,WPG,0,EDM
202410090EDM,morrijo04,WPG,0,EDM
202410090EDM,namesvl01,WPG,0,EDM
202410090EDM,niedeni01,WPG,0,EDM
202410090EDM,nugenry01,EDM,1,WPG
202410090EDM,nurseda01,EDM,1,WPG
202410090EDM,perfeco01,WPG,0,EDM
202410090EDM,perryco01,EDM,1,WPG
202410090EDM,pionkne01,WPG,0,EDM
202410090EDM,podkova01,EDM,1,WPG
202410090EDM,ryande01,EDM,1,WPG
202410090EDM,sambedy01,WPG,0,EDM
202410090EDM,scheima01,WPG,0,EDM
202410090EDM,skinnje01,EDM,1,WPG
202410090EDM,stanllo01,WPG,0,EDM
202410090EDM,stechtr01,EDM,1,WPG
202410090EDM,vilarga01,WPG,0,EDM
202410090MTL,anderjo05,MTL,1,TOR
202410090MTL,armiajo01,MTL,1,TOR
202410090MTL,barreal01,MTL,1,TOR
202410090MTL,barroju01,MTL,1,TOR
202410090MTL,benoisi01,TOR,0,MTL
202410090MTL,caufico01,MTL,1,TOR
202410090MTL,dachki01,MTL,1,TOR
202410090MTL,domima01,TOR,0,MTL
202410090MTL,dvorach01,MTL,1,TOR
202410090MTL,ekmanol01,TOR,0,MTL
202410090MTL,evansja02,MTL,1,TOR
202410090MTL,gallabr01,MTL,1,TOR
202410090MTL,guhleka01,MTL,1,TOR
202410090MTL,heineem01,MTL,1,TOR
202410090MTL,holmbpo01,TOR,0,MTL
202410090MTL,hutsola01,MTL,1,TOR
202410090MTL,kampfda01,TOR,0,MTL
202410090MTL,kapanol01,MTL,1,TOR
202410090MTL,kniesma01,TOR,0,MTL
202410090MTL,liljeti01,TOR,0,MTL
202410090MTL,lorenst01,TOR,0,MTL
202410090MTL,mailllo01,MTL,1,TOR
202410090MTL,marnemi01,TOR,0,MTL
202410090MTL,mathemi01,MTL,1,TOR
202410090MTL,matthau01,TOR,0,MTL
202410090MTL,mccabja01,TOR,0,MTL
202410090MTL,mcmanbo02,TOR,0,MTL
202410090MTL,newhoal01,MTL,1,TOR
202410090MTL,nylanwi01,TOR,0,MTL
202410090MTL,pacioma01,TOR,0,MTL
202410090MTL,pezzemi01,MTL,1,TOR
202410090MTL,reavery01,TOR,0,MTL
202410090MTL,riellmo01,TOR,0,MTL
202410090MTL,roberni01,TOR,0,MTL
202410090MTL,savarda01,MTL,1,TOR
202410090MTL,slafkju01,MTL,1,TOR
202410090MTL,strubja01,MTL,1,TOR
202410090MTL,suzukni01,MTL,1,TOR
202410090MTL,tanevch01,TOR,0,MTL
202410090MTL,tavarjo01,TOR,0,MTL
202410090MTL,timmico01,TOR,0,MTL
202410090MTL,xhekaar01,MTL,1,TOR
202410090PIT,acciano01,PIT,1,NYR
202410090PIT,beauvan01,PIT,1,NYR
202410090PIT,brodzjo01,NYR,0,PIT
202410090PIT,buntimi01,PIT,1,NYR
202410090PIT,carrisa01,NYR,0,PIT
202410090PIT,chytifi01,NYR,0,PIT
202410090PIT,crosbsi01,PIT,1,NYR
202410090PIT,cuyllwi01,NYR,0,PIT
202410090PIT,edstrad01,NYR,0,PIT
202410090PIT,ellerla01,PIT,1,NYR
202410090PIT,foxad01,NYR,0,PIT
202410090PIT,glassco01,PIT,1,NYR
202410090PIT,gravery01,PIT,1,NYR
202410090PIT,grzelma01,PIT,1,NYR
202410090PIT,hayeske01,PIT,1,NYR
202410090PIT,jonesza01,NYR,0,PIT
202410090PIT,kakkoka01,NYR,0,PIT
202410090PIT,karlser01,PIT,1,NYR
202410090PIT,kreidch01,NYR,0,PIT
202410090PIT,lafreal01,NYR,0,PIT
202410090PIT,letankr01,PIT,1,NYR
202410090PIT,lindgry01,NYR,0,PIT
202410090PIT,malkiev01,PIT,1,NYR
202410090PIT,mancivi01,NYR,0,PIT
202410090PIT,mcgroru01,PIT,1,NYR
202410090PIT,milleka01,NYR,0,PIT
202410090PIT,oconndr01,PIT,1,NYR
202410090PIT,panarar01,NYR,0,PIT
202410090PIT,pettema01,PIT,1,NYR
202410090PIT,puljuje01,PIT,1,NYR
202410090PIT,puustva01,PIT,1,NYR
202410090PIT,rakelri01,PIT,1,NYR
202410090PIT,rempema01,NYR,0,PIT
202410090PIT,ruhwech01,PIT,1,NYR
202410090PIT,rustbr01,PIT,1,NYR
202410090PIT,schnebr01,NYR,0,PIT
202410090PIT,sheary01,PIT,1,NYR
202410090PIT,smithre01,NYR,0,PIT
202410090PIT,stivajo01,PIT,1,NYR
202410090PIT,trochvi01,NYR,0,PIT
202410090PIT,troubja01,NYR,0,PIT
202410090PIT,zibanmi01,NYR,0,PIT
202410090VAN,amanni01,VAN,1,CGY
202410090VAN,anderra01,CGY,0,VAN
202410090VAN,backlmi01,CGY,0,VAN
202410090VAN,bahlke01,CGY,0,VAN
202410090VAN,bainsar01,VAN,1,CGY
202410090VAN,barrity01,CGY,0,VAN
202410090VAN,beanja01,CGY,0,VAN
202410090VAN,bluegte01,VAN,1,CGY
202410090VAN,boesebr01,VAN,1,CGY
202410090VAN,branner01,VAN,1,CGY
202410090VAN,colembl01,CGY,0,VAN
202410090VAN,coronma01,CGY,0,VAN
202410090VAN,debruja01,VAN,1,CGY
202410090VAN,deshavi01,VAN,1,CGY
202410090VAN,forbode01,VAN,1,CGY
202410090VAN,garlaco01,VAN,1,CGY
202410090VAN,heineda01,VAN,1,CGY
202410090VAN,hoglani01,VAN,1,CGY
202410090VAN,honzesa01,CGY,0,VAN
202410090VAN,hronefi01,VAN,1,CGY
202410090VAN,huberjo01,CGY,0,VAN
202410090VAN,hughequ01,VAN,1,CGY
202410090VAN,juulsno01,VAN,1,CGY
202410090VAN,kadrina01,CGY,0,VAN
202410090VAN,kirklju01,CGY,0,VAN
202410090VAN,klapkad01,CGY,0,VAN
202410090VAN,kuzmean01,VAN,1,CGY
202410090VAN,lombery01,CGY,0,VAN
202410090VAN,manthan01,CGY,0,VAN
202410090VAN,millejt01,VAN,1,CGY
202410090VAN,myersty01,VAN,1,CGY
202410090VAN,petteel01,VAN,1,CGY
202410090VAN,pospima01,CGY,0,VAN
202410090VAN,ratyaa01,VAN,1,CGY
202410090VAN,rooneke01,CGY,0,VAN
202410090VAN,sherwki01,VAN,1,CGY
202410090VAN,soucyca01,VAN,1,CGY
202410090VAN,spronda01,VAN,1,CGY
202410090VAN,weegama01,CGY,0,VAN
202410090VAN,zaryco01,CGY,0,VAN
202410090VEG,barbaiv01,VEG,1,COL
202410090VEG,brissbr01,VEG,1,COL
202410090VEG,coltoro01,COL,0,VEG
202410090VEG,dehaaca01,COL,0,VEG
202410090VEG,dorofpa01,VEG,1,COL
202410090VEG,drouijo01,COL,0,VEG
202410090VEG,eicheja01,VEG,1,COL
202410090VEG,girarsa01,COL,0,VEG
202410090VEG,hagueni01,VEG,1,COL
202410090VEG,hanifno01,VEG,1,COL
202410090VEG,hertlto01,VEG,1,COL
202410090VEG,holtzal01,VEG,1,COL
202410090VEG,howdebr01,VEG,1,COL
202410090VEG,ivaniv01,COL,0,VEG
202410090VEG,kellypa01,COL,0,VEG
202410090VEG,kivirjo01,COL,0,VEG
202410090VEG,koleske01,VEG,1,COL
202410090VEG,korczka01,VEG,1,COL
202410090VEG,kovalni01,COL,0,VEG
202410090VEG,kylinol01,COL,0,VEG
202410090VEG,ludvijo01,COL,0,VEG
202410090VEG,mackina01,COL,0,VEG
202410090VEG,makarca01,COL,0,VEG
202410090VEG,malinsa01,COL,0,VEG
202410090VEG,mansojo01,COL,0,VEG
202410090VEG,mcnabbr01,VEG,1,COL
202410090VEG,miromda01,VEG,1,COL
202410090VEG,mitteca01,COL,0,VEG
202410090VEG,oconnlo01,COL,0,VEG
202410090VEG,olofsvi01,VEG,1,COL
202410090VEG,pachabr01,VEG,1,COL
202410090VEG,pearsta01,VEG,1,COL
202410090VEG,pietral01,VEG,1,COL
202410090VEG,rantami01,COL,0,VEG
202410090VEG,ritchca01,COL,0,VEG
202410090VEG,royni01,VEG,1,COL
202410090VEG,schwico01,VEG,1,COL
202410090VEG,stienma01,COL,0,VEG
202410090VEG,stonema01,VEG,1,COL
202410090VEG,theodsh01,VEG,1,COL
202410090VEG,toewsde01,COL,0,VEG
202410090VEG,wagnech01,COL,0,VEG
202410090VEG,whiteza01,VEG,1,COL
202410090VEG,woodmi01,COL,0,VEG
202410100BOS,anderjo05,MTL,0,BOS
202410100BOS,armiajo01,MTL,0,BOS
202410100BOS,barreal01,MTL,0,BOS
202410100BOS,barroju01,MTL,0,BOS
202410100BOS,beechjo01,BOS,1,MTL
202410100BOS,brazeju01,BOS,1,MTL
202410100BOS,carlobr01,BOS,1,MTL
202410100BOS,caufico01,MTL,0,BOS
202410100BOS,coylech01,BOS,1,MTL
202410100BOS,dachki01,MTL,0,BOS
202410100BOS,dvorach01,MTL,0,BOS
202410100BOS,evansja02,MTL,0,BOS
202410100BOS,fredetr01,BOS,1,MTL
202410100BOS,gallabr01,MTL,0,BOS
202410100BOS,geekimo01,BOS,1,MTL
202410100BOS,guhleka01,MTL,0,BOS
202410100BOS,heineem01,MTL,0,BOS
202410100BOS,hutsola01,MTL,0,BOS
202410100BOS,jonesma03,BOS,1,MTL
202410100BOS,kapanol01,MTL,0,BOS
202410100BOS,kastema01,BOS,1,MTL
202410100BOS,koepkco01,BOS,1,MTL
202410100BOS,lindhel01,BOS,1,MTL
202410100BOS,lindhha01,BOS,1,MTL
202410100BOS,lohrema01,BOS,1,MTL
202410100BOS,mailllo01,MTL,0,BOS
202410100BOS,marchbr03,BOS,1,MTL
202410100BOS,mathemi01,MTL,0,BOS
202410100BOS,mcavoch01,BOS,1,MTL
202410100BOS,newhoal01,MTL,0,BOS
202410100BOS,pastrda01,BOS,1,MTL
202410100BOS,peekean01,BOS,1,MTL
202410100BOS,pezzemi01,MTL,0,BOS
202410100BOS,poitrma01,BOS,1,MTL
202410100BOS,savarda01,MTL,0,BOS
202410100BOS,slafkju01,MTL,0,BOS
202410100BOS,strubja01,MTL,0,BOS
202410100BOS,suzukni01,MTL,0,BOS
202410100BOS,tufteri01,BOS,1,MTL
202410100BOS,wothepa01,BOS,1,MTL
202410100BOS,xhekaar01,MTL,0,BOS
202410100BOS,zachapa01,BOS,1,MTL
202410100BOS,zadorni01,BOS,1,MTL
202410100BUF,andermi02,LAK,0,BUF
202410100BUF,aubekni01,BUF,1,LAK
202410100BUF,bensoza01,BUF,1,LAK
202410100BUF,burroky01,LAK,0,BUF
202410100BUF,byfiequ01,LAK,0,BUF
202410100BUF,byrambo01,BUF,1,LAK
202410100BUF,clarkbr02,LAK,0,BUF
202410100BUF,cliftco01,BUF,1,LAK
202410100BUF,cozendy01,BUF,1,LAK
202410100BUF,dahlira01,BUF,1,LAK
202410100BUF,danauph01,LAK,0,BUF
202410100BUF,edmunjo01,LAK,0,BUF
202410100BUF,engluan01,LAK,0,BUF
202410100BUF,fialake01,LAK,0,BUF
202410100BUF,foegewa01,LAK,0,BUF
202410100BUF,gavrivl01,LAK,0,BUF
202410100BUF,gilbede01,BUF,1,LAK
202410100BUF,greenjo02,BUF,1,LAK
202410100BUF,jeannta01,LAK,0,BUF
202410100BUF,jokihhe01,BUF,1,LAK
202410100BUF,jonesca01,LAK,0,BUF
202410100BUF,kempead01,LAK,0,BUF
202410100BUF,kopitan01,LAK,0,BUF
202410100BUF,krebspe01,BUF,1,LAK
202410100BUF,kulicji01,BUF,1,LAK
202410100BUF,laferal01,LAK,0,BUF
202410100BUF,laffesa01,BUF,1,LAK
202410100BUF,leean02,LAK,0,BUF
202410100BUF,lewistr01,LAK,0,BUF
202410100BUF,malenbe01,BUF,1,LAK
202410100BUF,mcleory01,BUF,1,LAK
202410100BUF,mooretr01,LAK,0,BUF
202410100BUF,peterjo01,BUF,1,LAK
202410100BUF,powerow01,BUF,1,LAK
202410100BUF,quinnja01,BUF,1,LAK
202410100BUF,samuema02,BUF,1,LAK
202410100BUF,spencjo01,LAK,0,BUF
202410100BUF,thompta01,BUF,1,LAK
202410100BUF,tuchal01,BUF,1,LAK
202410100BUF,turcoal02,LAK,0,BUF
202410100BUF,zuckeja01,BUF,1,LAK
202410100DET,acciano01,PIT,0,DET
202410100DET,beauvan01,PIT,0,DET
202410100DET,berggjo02,DET,1,PIT
202410100DET,buntimi01,PIT,0,DET
202410100DET,chiarbe01,DET,1,PIT
202410100DET,comphj.01,DET,1,PIT
202410100DET,coppan01,DET,1,PIT
202410100DET,crosbsi01,PIT,0,DET
202410100DET,debrial01,DET,1,PIT
202410100DET,edvinsi01,DET,1,PIT
202410100DET,ellerla01,PIT,0,DET
202410100DET,fischch01,DET,1,PIT
202410100DET,glassco01,PIT,0,DET
202410100DET,gravery01,PIT,0,DET
202410100DET,grzelma01,PIT,0,DET
202410100DET,gustaer02,DET,1,PIT
202410100DET,hayeske01,PIT,0,DET
202410100DET,hollju01,DET,1,PIT
202410100DET,johanal01,DET,1,PIT
202410100DET,kanepa01,DET,1,PIT
202410100DET,karlser01,PIT,0,DET
202410100DET,kaspema01,DET,1,PIT
202410100DET,larkidy01,DET,1,PIT
202410100DET,letankr01,PIT,0,DET
202410100DET,maattol01,DET,1,PIT
202410100DET,malkiev01,PIT,0,DET
202410100DET,mcgroru01,PIT,0,DET
202410100DET,mottety01,DET,1,PIT
202410100DET,oconndr01,PIT,0,DET
202410100DET,petryje01,DET,1,PIT
202410100DET,pettema01,PIT,0,DET
202410100DET,puljuje01,PIT,0,DET
202410100DET,puustva01,PIT,0,DET
202410100DET,rakelri01,PIT,0,DET
202410100DET,rasmumi01,DET,1,PIT
202410100DET,raymolu01,DET,1,PIT
202410100DET,ruhwech01,PIT,0,DET
202410100DET,rustbr01,PIT,0,DET
202410100DET,seidemo01,DET,1,PIT
202410100DET,sheary01,PIT,0,DET
202410100DET,stivajo01,PIT,0,DET
202410100DET,tarasvl01,DET,1,PIT
202410100DET,velenjo01,DET,1,PIT
202410100DET,watsoau01,DET,1,PIT
202410100MIN,astonza01,CBJ,0,MIN
202410100MIN,boldyma01,MIN,1,CBJ
202410100MIN,brodijo01,MIN,1,CBJ
202410100MIN,chinaye01,CBJ,0,MIN
202410100MIN,chrisja01,CBJ,0,MIN
202410100MIN,danfoju01,CBJ,0,MIN
202410100MIN,eriksjo02,MIN,1,CBJ
202410100MIN,faberbr01,MIN,1,CBJ
202410100MIN,fantiad01,CBJ,0,MIN
202410100MIN,foligma01,MIN,1,CBJ
202410100MIN,gaudrfr01,MIN,1,CBJ
202410100MIN,gudbrer01,CBJ,0,MIN
202410100MIN,harrijo01,CBJ,0,MIN
202410100MIN,hartmry01,MIN,1,CBJ
202410100MIN,huntda01,MIN,1,CBJ
202410100MIN,jiricda01,CBJ,0,MIN
202410100MIN,johanma03,MIN,1,CBJ
202410100MIN,johnsja02,CBJ,0,MIN
202410100MIN,johnske01,CBJ,0,MIN
202410100MIN,kapriki01,MIN,1,CBJ
202410100MIN,khusnma01,MIN,1,CBJ
202410100MIN,kuralse01,CBJ,0,MIN
202410100MIN,labanke01,CBJ,0,MIN
202410100MIN,laukoja01,MIN,1,CBJ
202410100MIN,marchki01,CBJ,0,MIN
202410100MIN,merrijo01,MIN,1,CBJ
202410100MIN,middlja01,MIN,1,CBJ
202410100MIN,monahse01,CBJ,0,MIN
202410100MIN,ohgreli01,MIN,1,CBJ
202410100MIN,olivima01,CBJ,0,MIN
202410100MIN,provoiv01,CBJ,0,MIN
202410100MIN,pyyhtmi01,CBJ,0,MIN
202410100MIN,rossima01,MIN,1,CBJ
202410100MIN,severda01,CBJ,0,MIN
202410100MIN,sillico01,CBJ,0,MIN
202410100MIN,spurgja01,MIN,1,CBJ
202410100MIN,treniya01,MIN,1,CBJ
202410100MIN,vanrija01,CBJ,0,MIN
202410100MIN,werenza01,CBJ,0,MIN
202410100MIN,zuccama01,MIN,1,CBJ
202410100NJD,bastina01,NJD,1,TOR
202410100NJD,benoisi01,TOR,0,NJD
202410100NJD,brattje01,NJD,1,TOR
202410100NJD,caseyse01,NJD,1,TOR
202410100NJD,cottepa01,NJD,1,TOR
202410100NJD,dillobr01,NJD,1,TOR
202410100NJD,domima01,TOR,0,NJD
202410100NJD,ekmanol01,TOR,0,NJD
202410100NJD,hamildo01,NJD,1,TOR
202410100NJD,haulaer01,NJD,1,TOR
202410100NJD,hischni01,NJD,1,TOR
202410100NJD,holmbpo01,TOR,0,NJD
202410100NJD,hugheja03,NJD,1,TOR
202410100NJD,kampfda01,TOR,0,NJD
202410100NJD,kniesma01,TOR,0,NJD
202410100NJD,kovacjo01,NJD,1,TOR
202410100NJD,lazarcu01,NJD,1,TOR
202410100NJD,liljeti01,TOR,0,NJD
202410100NJD,lorenst01,TOR,0,NJD
202410100NJD,macdeku01,NJD,1,TOR
202410100NJD,marnemi01,TOR,0,NJD
202410100NJD,matthau01,TOR,0,NJD
202410100NJD,mccabja01,TOR,0,NJD
202410100NJD,mcmanbo02,TOR,0,NJD
202410100NJD,meierti01,NJD,1,TOR
202410100NJD,merceda01,NJD,1,TOR
202410100NJD,misyuda01,NJD,1,TOR
202410100NJD,nemecsi01,NJD,1,TOR
202410100NJD,noesest01,NJD,1,TOR
202410100NJD,nylanwi01,TOR,0,NJD
202410100NJD,pacioma01,TOR,0,NJD
202410100NJD,palaton01,NJD,1,TOR
202410100NJD,reavery01,TOR,0,NJD
202410100NJD,riellmo01,TOR,0,NJD
202410100NJD,roberni01,TOR,0,NJD
202410100NJD,siegejo01,NJD,1,TOR
202410100NJD,tanevch01,TOR,0,NJD
