GameID,Game,Player,PlayerID,Team,Is_Home,Opp
202411090VAN,VAN vs EDM,JAKE DEBRUSK,debruja01,VAN,1,EDM
202411090VAN,VAN vs EDM,TRAVIS DERMOTT,dermotr01,EDM,0,VAN
202411090VAN,VAN vs EDM,VINCENT DESHARNAIS,deshavi01,VAN,1,EDM
202411090VAN,VAN vs EDM,PHILLIP DI GIUSEPPE,digiuph01,VAN,1,EDM
202411090VAN,VAN vs EDM,LEON DRAISAITL,draisle01,EDM,0,VAN
202411090VAN,VAN vs EDM,MATTIAS EKHOLM,ekholma01,EDM,0,VAN
202411090VAN,VAN vs EDM,TY EMBERSON,emberty01,EDM,0,VAN
202411090VAN,VAN vs EDM,DEREK FORBORT,forbode01,VAN,1,EDM
202411090VAN,VAN vs EDM,CONOR GARLAND,garlaco01,VAN,1,EDM
202411090VAN,VAN vs EDM,JAMES HAMBLIN,hamblja01,EDM,0,VAN
202411090VAN,VAN vs EDM,DANTON HEINEN,heineda01,VAN,1,EDM
202411090VAN,VAN vs EDM,ADAM HENRIQUE,henriad01,EDM,0,VAN
202411090VAN,VAN vs EDM,AKITO HIROSE,hirosak01,VAN,1,EDM
202411090VAN,VAN vs EDM,NILS HOGLANDER,hoglani01,VAN,1,EDM
202411090VAN,VAN vs EDM,FILIP HRONEK,hronefi01,VAN,1,EDM
202411090VAN,VAN vs EDM,QUINN HUGHES,hughequ01,VAN,1,EDM
202411090VAN,VAN vs EDM,ZACH HYMAN,hymanza01,EDM,0,VAN
202411090VAN,VAN vs EDM,MATTIAS JANMARK,janmama02,EDM,0,VAN
202411090VAN,VAN vs EDM,DAKOTA JOSHUA,joshuda01,VAN,1,EDM
202411090VAN,VAN vs EDM,NOAH JUULSEN,juulsno01,VAN,1,EDM
202411090VAN,VAN vs EDM,EVANDER KANE,kaneev01,EDM,0,VAN
202411090VAN,VAN vs EDM,LINUS KARLSSON,karlsli01,VAN,1,EDM
202411090VAN,VAN vs EDM,PHILIP KEMP,kempph01,EDM,0,VAN
202411090VAN,VAN vs EDM,BRETT KULAK,kulakbr01,EDM,0,VAN
202411090VAN,VAN vs EDM,RAPHAEL LAVOIE,lavoira01,EDM,0,VAN
202411090VAN,VAN vs EDM,CONNOR MCDAVID,mcdavco01,EDM,0,VAN
202411090VAN,VAN vs EDM,COLE MCWARD,mcwarco01,VAN,1,EDM
202411090VAN,VAN vs EDM,J.T. MILLER,millejt01,VAN,1,EDM
202411090VAN,VAN vs EDM,TYLER MYERS,myersty01,VAN,1,EDM
202411090VAN,VAN vs EDM,RYAN NUGENT-HOPKINS,nugenry01,EDM,0,VAN
202411090VAN,VAN vs EDM,DARNELL NURSE,nurseda01,EDM,0,VAN
202411090VAN,VAN vs EDM,COREY PERRY,perryco01,EDM,0,VAN
202411090VAN,VAN vs EDM,ELIAS PETTERSSON,petteel01,VAN,1,EDM
202411090VAN,VAN vs EDM,NOAH PHILP,philpno01,EDM,0,VAN
202411090VAN,VAN vs EDM,VASILY PODKOLZIN,podkova01,EDM,0,VAN
202411090VAN,VAN vs EDM,AATU RATY,ratyaa01,VAN,1,EDM
202411090VAN,VAN vs EDM,DEREK RYAN,ryande01,EDM,0,VAN
202411090VAN,VAN vs EDM,KIEFER SHERWOOD,sherwki01,VAN,1,EDM
202411090VAN,VAN vs EDM,JEFF SKINNER,skinnje01,EDM,0,VAN
202411090VAN,VAN vs EDM,CARSON SOUCY,soucyca01,VAN,1,EDM
202411090VAN,VAN vs EDM,DANIEL SPRONG,spronda01,VAN,1,EDM
202411090VAN,VAN vs EDM,TROY STECHER,stechtr01,EDM,0,VAN
202411090VAN,VAN vs EDM,PIUS SUTER,suterpi01,VAN,1,EDM
202411090WPG,WPG vs DAL,JARET ANDERSON-DOLAN,anderja01,WPG,1,DAL
202411090WPG,WPG vs DAL,MASON APPLETON,applema01,WPG,1,DAL
202411090WPG,WPG vs DAL,OSKAR BACK,backos01,DAL,0,WPG
202411090WPG,WPG vs DAL,MORGAN BARRON,barromo01,WPG,1,DAL
202411090WPG,WPG vs DAL,JAMIE BENN,bennja01,DAL,0,WPG
202411090WPG,WPG vs DAL,COLIN BLACKWELL,blackco01,DAL,0,WPG
202411090WPG,WPG vs DAL,MATEJ BLUMEL,blumema01,DAL,0,WPG
202411090WPG,WPG vs DAL,MAVRIK BOURQUE,bourqma01,DAL,0,WPG
202411090WPG,WPG vs DAL,NIKITA CHIBRIKOV,chibrni01,WPG,1,DAL
202411090WPG,WPG vs DAL,KYLE CONNOR,connoky01,WPG,1,DAL
202411090WPG,WPG vs DAL,EVGENII DADONOV,dadonev01,DAL,0,WPG
202411090WPG,WPG vs DAL,DYLAN DEMELO,demeldy01,WPG,1,DAL
202411090WPG,WPG vs DAL,MATT DUCHENE,duchema01,DAL,0,WPG
202411090WPG,WPG vs DAL,MATT DUMBA,dumbama01,DAL,0,WPG
202411090WPG,WPG vs DAL,NIKOLAJ EHLERS,ehlerni01,WPG,1,DAL
202411090WPG,WPG vs DAL,HAYDN FLEURY,fleurha01,WPG,1,DAL
202411090WPG,WPG vs DAL,DAVID GUSTAFSSON,gustada01,WPG,1,DAL
202411090WPG,WPG vs DAL,JANI HAKANPAA,hakanja01,DAL,0,WPG
202411090WPG,WPG vs DAL,THOMAS HARLEY,harleth01,DAL,0,WPG
202411090WPG,WPG vs DAL,MIRO HEISKANEN,heiskmi01,DAL,0,WPG
202411090WPG,WPG vs DAL,ROOPE HINTZ,hintzro01,DAL,0,WPG
202411090WPG,WPG vs DAL,ALEX IAFALLO,iafalal01,WPG,1,DAL
202411090WPG,WPG vs DAL,WYATT JOHNSTON,johnswy01,DAL,0,WPG
202411090WPG,WPG vs DAL,AXEL JONSSON-FJALLBY,jonssax01,WPG,1,DAL
202411090WPG,WPG vs DAL,RASMUS KUPARI,kuparra01,WPG,1,DAL
202411090WPG,WPG vs DAL,BRAD LAMBERT,lambebr01,WPG,1,DAL
202411090WPG,WPG vs DAL,ESA LINDELL,lindees01,DAL,0,WPG
202411090WPG,WPG vs DAL,ADAM LOWRY,lowryad01,WPG,1,DAL
202411090WPG,WPG vs DAL,NILS LUNDKVIST,lundkni01,DAL,0,WPG
202411090WPG,WPG vs DAL,ILYA LYUBUSHKIN,lyubuil01,DAL,0,WPG
202411090WPG,WPG vs DAL,MASON MARCHMENT,marchma01,DAL,0,WPG
202411090WPG,WPG vs DAL,COLIN MILLER,milleco02,WPG,1,DAL
202411090WPG,WPG vs DAL,JOSH MORRISSEY,morrijo04,WPG,1,DAL
202411090WPG,WPG vs DAL,VLADISLAV NAMESTNIKOV,namesvl01,WPG,1,DAL
202411090WPG,WPG vs DAL,NINO NIEDERREITER,niedeni01,WPG,1,DAL
202411090WPG,WPG vs DAL,JOE PAVELSKI,paveljo01,DAL,0,WPG
202411090WPG,WPG vs DAL,COLE PERFETTI,perfeco01,WPG,1,DAL
202411090WPG,WPG vs DAL,ALEXANDER PETROVIC,petroal01,DAL,0,WPG
202411090WPG,WPG vs DAL,NEAL PIONK,pionkne01,WPG,1,DAL
202411090WPG,WPG vs DAL,JASON ROBERTSON,roberja01,DAL,0,WPG
202411090WPG,WPG vs DAL,DYLAN SAMBERG,sambedy01,WPG,1,DAL
202411090WPG,WPG vs DAL,MARK SCHEIFELE,scheima01,WPG,1,DAL
202411090WPG,WPG vs DAL,TYLER SEGUIN,seguity01,DAL,0,WPG
202411090WPG,WPG vs DAL,BRENDAN SMITH,smithbr05,DAL,0,WPG
202411090WPG,WPG vs DAL,LOGAN STANKOVEN,stanklo01,DAL,0,WPG
202411090WPG,WPG vs DAL,LOGAN STANLEY,stanllo01,WPG,1,DAL
202411090WPG,WPG vs DAL,SAM STEEL,steelsa01,DAL,0,WPG
202411090WPG,WPG vs DAL,DOMINIC TONINATO,tonindo01,WPG,1,DAL
202411090WPG,WPG vs DAL,GABRIEL VILARDI,vilarga01,WPG,1,DAL
